Source Name,Message Type,Date/Time,Read,Direction,From Phone Number,To Phone Number,Text,Thread ID,Data Source,Conversation_ID,summary,evaluation_score,evaluation_reason
naver_line,Line Message,2021-10-30 15:43:21+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u085311ecd9e3e3d74ae4c9f5437cbcb5,content://com.viber.voip.provider.internal_files/message/local/thumb/0-02-01-e2c4a61244b4f33c8f1b4e0550740a7bc367a5a18b2ae598ce6247dfa7b45b2a,,a12,18,"Josh called and sent a photo through Line. They then switched to Facebook Messenger. A message with a Viber file was sent, followed by an acknowledgment that past conversations from Android 10 were visible on the current platform.",92.1867884771022,"Summary accurately conveys that Josh sent a photo and switched to Facebook Messenger. It includes all key points and mentions the Viber file and previous Android 10 conversations, with no incorrect information introduced. Minor omission of the 'incoming_call' detail prevents a perfect score."
naver_line,Line Message,2021-10-30 15:43:21+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u085311ecd9e3e3d74ae4c9f5437cbcb5,I see.  I also see some of our previous Android 10 convo’s are here.,,a12,18,"Josh called and sent a photo through Line. They then switched to Facebook Messenger. A message with a Viber file was sent, followed by an acknowledgment that past conversations from Android 10 were visible on the current platform.",92.1867884771022,"Summary accurately conveys that Josh sent a photo and switched to Facebook Messenger. It includes all key points and mentions the Viber file and previous Android 10 conversations, with no incorrect information introduced. Minor omission of the 'incoming_call' detail prevents a perfect score."
naver_line,Line Message,2021-11-24 15:21:05+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Only a couple?  That's pretty good.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:21:05+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Yep!,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:22:04+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Nothing much. Just catching up on emails on the Monday after a holiday.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:22:04+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Lol!!,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:23:16+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Hi there.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:23:16+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,That’s about right.  Wonder if it will actually happen this year.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:24:05+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,"[{""Type"":""img"",""DownloadID"":""0-02-01-ea1768ee2e9d49b6efb7ee80120262821996572443d31edbfea1163f0685b593"",""ImageType"":""regular"",""BucketName"":""media-share"",""DisplayHeight"":400,""DisplayWidth"":400,""Action"":{""name"":""viewphoto"",""parameters"":{""image_id"":""0-02-01-ea1768ee2e9d49b6efb7ee80120262821996572443d31edbfea1163f0685b593"",""bucket_id"":""media-share"",""type"":""regular""}}},{""Type"":""txt"",""Text"":""What’s New on Viber:\n\n🤓 Say it with a lens 🎉 \nUse reality-altering camera effects including lenses and masks to express yourself like never before. \n\n💣 Some things are better left as secrets! \nMake your messages disappear in group chats as well. \n\n💾 Back up your media\nEnsure your photos, videos, GIFs, and more are always safe by turning on auto-backup.\n\nShow us love with a 5-star rating 💜"",""TextSpans"":""no_sp""},{""Type"":""btn"",""Action"":{""name"":""openurl"",""parameters"":{""url"":""https:\/\/app.adjust.com\/qbaxp3_pa7a80?campaign=whatsnew112021&fallback=https%3A%2F%2Fwww.viber.com%2F"",""external"":""true""}},""Caption"":""Rate now""},{""Type"":""cmd"",""Commands"":[{""name"":""forward"",""parameters"":{""str"":""buv2sqbaPB4eSnEU5lOuasr+kN1QPj0Y139DA8tvVkTRG\/02PTAs6+hBUXNcG36u1zhFzlABm9Uyu09jCeBrH3uAAzRh9JayYbUJCo\/38guGAYgswap1eNcms2TSl4RBLAi8d+HBJwXvs5PRQ5KDdcHouSJcIgX\/3y9Zy76wlIIiIFdfc9JPQlzI+LIFJWLGsTbui2cibIZj6\/gzQlvOOciTeJMCVZdlt\/b+7B3vNz+ju4S1qlzfxV32\/E\/KL5PY7iJjimdf0iDqBCFLXTgOXy3aUM\/8mF3UOd2RUNO4lcCuLJ3BRm2Y48fvyUfv9SOLjtTTL1PEdy7d9d6P\/xp0jTBkNROoFExHje8prrXzQ9xxDPDtHNtNssP8csymqXzup6S1YLQBoy4bmVnjMZaA52Jeeve664zpSQ4TC2Y0ZDvWs\/ns4WesJHe1rQwJBa3m7mrAUl6XjUSM8rx2pE5PWNEZgx4prECdOQjWePgMGMqB+Kvdaf+TiDdVSndVb0FbkgsqAGebT5qLs4M5IxNhy5q7Ua3PMmw1kIMsSf6jULtHIb9o6w3vAYz4\/1ic92pJHSf9DPcpuVIrDzZqXVtHdSAjLo63tkrT3a5vyQ\/mzfWgWMUHNfnIgOiGmsUJ+9euYblL44MKikKm+UcevYLWD6iyKaliqo0BlfAxrWw\/O8wKiU7Ewl4+lXRuRHL\/4V37IhrB5AttNUw3Mk+yc8HRUZTQzJ\/PSZEqrcKT0Ls5AOFxUA3zypngVjxFIsw8ogiJ3GnnGKLGxjAaeQKbIQ5DqeFz3QibEbjVd2xvYBg0pSFKhHj49uS\/EjHR6jA\/7D8+OK\/LPieAAmwzkEeivSzB0eECp5qsCfxh1V8LAUb4YsuP31d7\/SOGmMqVEBjXnRVhSDSlP6MWItcGpcjJMYnCVxUUoqzwqY4aXkINv6DMgcYT5Ytm2G8LjfczcvH4wQ7m7Jgphc28e5CEm1\/ptQdgxpC7vlEaJuk9Al\/kxS+PWt4bB8o5t2A4KLiAWOKjeTPoHLdlAZHMzH\/IoJNKT46x0\/y1y1Vm0UcBOhguNbY4Q9LDdSXUVTat96eEXU7eqDlNpUsV2g22KKQ=""}}]},{""OnClick"":""[1, 901, \""5643195936980590599\"",{\""campaign_name\"":\""What'sNew_Nov2021_English_MAULogin_High_22.11.2021\"",\""blast_id\"":\""12455\""}]"",""Type"":""info"",""PreviewTextIndex"":1,""PushTextIndex"":1}]",,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:24:05+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Good question.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:25:31+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,You sent a location.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:26:15+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,ThisIs sent a location.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:30:57+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,ThisIs sent a live location.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:31:18+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Yes!  Long time since we've been here.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:32:02+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,I know.  Old data from some of the previous images is in here.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:33:06+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Let's make this as quick as possible.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:33:59+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,I'll call you.  Standby.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:35:46+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,My turn. I'll call you.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:39:03+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,I am. Thanks!,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:40:26+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,ThisIs sent a photo.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:43:57+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,There is much truth in that picture.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:50:38+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,You sent a photo.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 15:54:36+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,My turn. I'll video call you.,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-24 16:00:06+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,󰀀,,a12,19,"The conversation started with a casual exchange about the number of emails being caught up on after a holiday. It then shifted to discussing new features on Viber, followed by ThisIs sending several location updates and photos to the other participant. They reminisced about their previous visits to a location and agreed to make the current interaction brief. After some back-and-forth messages, they decided to have a video call.",80.87694328291526,"The summary captures the key points like emails after a holiday, Viber features, and sending of locations/photos. However, it misses the introduction of several exchanged calls, which were noted in the conversation."
naver_line,Line Message,2021-11-29 17:00:01+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,uc353a971cb90ab899da27ca24746a31a,Hi there!,,a12,20,"A brief greeting exchange between two people on the Line messaging app. One person starts with 'Hi there!', and the other replies with 'Hey, how are you?'.",100.0,"The summary accurately captures the key points of a brief greeting exchange between two individuals on Line, with no important details omitted or incorrect information introduced."
naver_line,Line Message,2021-11-29 17:00:01+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,uc353a971cb90ab899da27ca24746a31a,"Hey, how are you?",,a12,20,"A brief greeting exchange between two people on the Line messaging app. One person starts with 'Hi there!', and the other replies with 'Hey, how are you?'.",100.0,"The summary accurately captures the key points of a brief greeting exchange between two individuals on Line, with no important details omitted or incorrect information introduced."
naver_line,Line Message,2021-12-04 19:01:40+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,You sent a live location.,,a12,21,"User shared their live location with another person via Line messaging app. The recipient responded positively, expressing hope for the sender's well-being.",99.24141819978756,The summary accurately captures all key points: sharing live location and positive response hoping for well-being. No incorrect information introduced.
naver_line,Line Message,2021-12-04 19:08:50+00:00,,Outgoing,2e9182bd-064b-4a96-b021-e6e478536364,u2353528e3ca406ce7a308f29772ee2c9,Good.  Hope you are.,,a12,21,"User shared their live location with another person via Line messaging app. The recipient responded positively, expressing hope for the sender's well-being.",99.24141819978756,The summary accurately captures all key points: sharing live location and positive response hoping for well-being. No incorrect information introduced.
